,Uniprot AC ID Interactor A,Uniprot AC ID Interactor B,Official Symbol Interactor A,Official Symbol Interactor B
0,Q15717,Q9NPC7,ELAVL1,MYNN
0,Q15717,Q9Y5J3,ELAVL1,HEY1
0,Q15717,Q9Y6I4,ELAVL1,USP3
0,Q15717,Q8IYB3,ELAVL1,SRRM1
0,Q15717,Q8N370,ELAVL1,SLC43A2
0,Q15717,Q9NVV4,ELAVL1,MTPAP
0,Q15717,Q6P2E9,ELAVL1,EDC4
0,Q15717,Q92997,ELAVL1,DVL3
0,Q15717,Q99814,ELAVL1,EPAS1
0,Q15717,Q8NAN2,ELAVL1,MIGA1
0,Q15717,Q9UKY1,ELAVL1,ZHX1
0,Q15717,Q6R327,ELAVL1,RICTOR
0,Q15717,Q9H361,ELAVL1,PABPC3
0,Q15717,Q9HB21,ELAVL1,PLEKHA1
0,Q15717,Q4KMG9,ELAVL1,TMEM52B
0,Q15717,Q9H1D9,ELAVL1,POLR3F
0,Q15717,Q9H0E2,ELAVL1,TOLLIP
0,Q15717,Q9BSE4,ELAVL1,HERPUD2
0,Q15717,Q9NRJ4,ELAVL1,TULP4
0,Q15717,Q9ULM6,ELAVL1,CNOT6
0,Q15717,Q86X55,ELAVL1,CARM1
0,Q15717,Q8WYL5,ELAVL1,SSH1
0,Q15717,Q8WYQ9,ELAVL1,ZCCHC14
0,Q15717,Q9H1P3,ELAVL1,OSBPL2
0,Q15717,Q9BQ49,ELAVL1,SMIM7
0,Q15717,Q9UHN6,ELAVL1,TMEM2
0,Q15717,Q9NQB0,ELAVL1,TCF7L2
0,Q15717,Q8TCG2,ELAVL1,PI4K2B
0,Q15717,Q8N5C6,ELAVL1,SRBD1
0,Q15717,Q1XH10,ELAVL1,SKIDA1
0,Q15717,Q86U42,ELAVL1,PABPN1
0,Q15717,Q8IYB8,ELAVL1,SUPV3L1
0,Q15717,Q9Y3P9,ELAVL1,RABGAP1
0,Q15717,Q5TGL8,ELAVL1,PXDC1
0,Q15717,Q86TP1,ELAVL1,PRUNE1
0,Q15746,Q15746,MYLK,MYLK
0,Q15746,Q7KZI7,MYLK,MARK2
0,Q15746,Q2M1Z3,MYLK,ARHGAP31
0,Q15758,Q9HC98,SLC1A5,NEK6
0,Q15758,Q9BZW2,SLC1A5,SLC13A1
0,Q15758,Q8TCT6,SLC1A5,SPPL3
0,Q15758,Q86VP6,SLC1A5,CAND1
0,Q15759,Q7KZI7,MAPK11,MARK2
0,Q15759,Q8IU85,MAPK11,CAMK1D
0,Q15759,Q9NYY3,MAPK11,PLK2
0,Q15759,Q96SB4,MAPK11,SRPK1
0,Q15772,Q16270,SPEG,IGFBP7
0,Q15772,Q96L96,SPEG,ALPK3
0,Q15772,Q9NZQ7,SPEG,CD274
0,Q15772,Q9H3Y6,SPEG,SRMS
0,Q15796,Q9ULB1,SMAD2,NRXN1
0,Q15796,Q9Y5Q5,SMAD2,CORIN
0,Q15796,Q16576,SMAD2,RBBP7
0,Q15796,Q99081,SMAD2,TCF12
0,Q15796,Q9Y4A5,SMAD2,TRRAP
0,Q15796,Q9UPY3,SMAD2,DICER1
0,Q15796,Q92905,SMAD2,COPS5
0,Q15796,Q16236,SMAD2,NFE2L2
0,Q15796,Q92963,SMAD2,RIT1
0,Q15796,Q92688,SMAD2,ANP32B
0,Q15796,Q9H4X1,SMAD2,RGCC
0,Q15797,Q9BZG1,SMAD1,RAB34
0,Q15797,Q9NQB0,SMAD1,TCF7L2
0,Q15797,Q16621,SMAD1,NFE2
0,Q15811,Q5SRD3,ITSN1,-
0,Q15811,Q5VUJ5,ITSN1,AGAP7P
0,Q15811,Q96KC2,ITSN1,ARL5B
0,Q15811,Q9H6S3,ITSN1,EPS8L2
0,Q15811,Q86WN1,ITSN1,FCHSD1
0,Q15813,Q9BQE3,TBCE,TUBA1C
0,Q15848,Q9BXJ2,ADIPOQ,C1QTNF7
0,Q15848,Q5ZPR3,ADIPOQ,CD276
0,Q15910,Q9BPX3,EZH2,NCAPG
0,Q15910,Q6VMQ6,EZH2,ATF7IP
0,Q15910,Q7Z333,EZH2,SETX
0,Q15910,Q9P2I0,EZH2,CPSF2
0,Q16082,Q16678,HSPB2,CYP1B1
0,Q16270,Q9NZV1,IGFBP7,CRIM1
0,Q16270,Q92569,IGFBP7,PIK3R3
0,Q16270,Q16557,IGFBP7,PSG3
0,Q16270,Q96I82,IGFBP7,KAZALD1
0,Q16270,Q16651,IGFBP7,PRSS8
0,Q16270,Q9NR99,IGFBP7,MXRA5
0,Q16288,Q99726,NTRK3,SLC30A3
0,Q16288,Q5SQI0,NTRK3,ATAT1
0,Q16288,Q92918,NTRK3,MAP4K1
0,Q16288,Q9GZY6,NTRK3,LAT2
0,Q16363,Q86XZ4,LAMA4,SPATS2
0,Q16363,Q9HCU4,LAMA4,CELSR2
0,Q16512,Q9UQ80,PKN1,PA2G4
0,Q16512,Q9BYT3,PKN1,STK33
0,Q16512,Q99683,PKN1,MAP3K5
0,Q16512,Q9UL46,PKN1,PSME2
0,Q16512,Q5JT25,PKN1,RAB41
0,Q16512,Q9Y3L5,PKN1,RAP2C
0,Q16512,Q9BTM1,PKN1,H2AFJ
0,Q16512,Q9NYV4,PKN1,CDK12
0,Q16512,Q9HCP0,PKN1,CSNK1G1
0,Q16539,Q8TCG2,MAPK14,PI4K2B
0,Q16539,Q7Z5A8,MAPK14,FAM19A3
0,Q16539,Q5MAI5,MAPK14,CDKL4
0,Q16539,Q9Y6N7,MAPK14,ROBO1
0,Q16539,Q9Y297,MAPK14,BTRC
0,Q16557,Q8TD46,PSG3,CD200R1
0,Q16557,Q8N3J6,PSG3,CADM2
0,Q16576,Q96T88,RBBP7,UHRF1
0,Q16576,Q9NSC2,RBBP7,SALL1
0,Q16576,Q99877,RBBP7,HIST1H2BN
0,Q16576,Q6STE5,RBBP7,SMARCD3
0,Q16576,Q5FBB7,RBBP7,SGO1
0,Q16581,Q9UNW8,C3AR1,GPR132
0,Q16581,Q3ZAQ7,C3AR1,VMA21
0,Q16581,Q9NY26,C3AR1,SLC39A1
0,Q16581,Q9H845,C3AR1,ACAD9
0,Q16581,Q9NXB9,C3AR1,ELOVL2
0,Q16581,Q6ZT21,C3AR1,TMPPE
0,Q16581,Q8NBX0,C3AR1,SCCPDH
0,Q16581,Q9H2W1,C3AR1,MS4A6A
0,Q16581,Q9UM01,C3AR1,SLC7A7
0,Q16581,Q9HC29,C3AR1,NOD2
0,Q16581,Q8IWT6,C3AR1,LRRC8A
0,Q16581,Q9H2C2,C3AR1,ARV1
0,Q16581,Q9GZY6,C3AR1,LAT2
0,Q16584,Q9UGK3,MAP3K11,STAP2
0,Q16584,Q96RT8,MAP3K11,TUBGCP5
0,Q16584,Q9HAZ1,MAP3K11,CLK4
0,Q16584,Q9H2X6,MAP3K11,HIPK2
0,Q16584,Q92968,MAP3K11,PEX13
0,Q16584,Q9UQB8,MAP3K11,BAIAP2
0,Q16584,Q99962,MAP3K11,SH3GL2
0,Q16584,Q8TEC5,MAP3K11,SH3RF2
0,Q16584,Q9Y243,MAP3K11,AKT3
0,Q16584,Q9P2A4,MAP3K11,ABI3
0,Q16584,Q9BXU1,MAP3K11,STK31
0,Q16584,Q9BVA1,MAP3K11,TUBB2B
0,Q16584,Q96MF2,MAP3K11,STAC3
0,Q16584,Q9Y266,MAP3K11,NUDC
0,Q16584,Q9HBY8,MAP3K11,SGK2
0,Q16584,Q8ND76,MAP3K11,CCNY
0,Q16584,Q9UBT7,MAP3K11,CTNNAL1
0,Q16584,Q6A1A2,MAP3K11,PDPK2P
0,Q16584,Q8WVM7,MAP3K11,STAG1
0,Q16584,Q9UNA1,MAP3K11,ARHGAP26
0,Q16610,Q5ZPR3,ECM1,CD276
0,Q16620,Q9C040,NTRK2,TRIM2
0,Q16623,Q9Y4I1,STX1A,MYO5A
0,Q16623,Q9Y6D5,STX1A,ARFGEF2
0,Q16627,Q16663,CCL14,CCL15
0,Q16650,Q9Y219,TBR1,JAG2
0,Q16653,Q7L0X0,MOG,TRIL
0,Q16653,Q9H9H5,MOG,MAP6D1
0,Q16665,Q9H3D4,HIF1A,TP63
0,Q16665,Q66K89,HIF1A,E4F1
0,Q16665,Q5D1E8,HIF1A,ZC3H12A
0,Q16665,Q9Y2M5,HIF1A,KLHL20
0,Q16665,Q5S007,HIF1A,LRRK2
0,Q16665,Q9P0U3,HIF1A,SENP1
0,Q16665,Q9H2X6,HIF1A,HIPK2
0,Q16665,Q96F46,HIF1A,IL17RA
0,Q16665,Q92731,HIF1A,ESR2
0,Q16666,Q8IY21,IFI16,DDX60
0,Q16666,Q8TCB0,IFI16,IFI44
0,Q16666,Q86U86,IFI16,PBRM1
0,Q16666,Q9BVJ6,IFI16,UTP14A
0,Q16666,Q7Z478,IFI16,DHX29
0,Q16666,Q9Y5S9,IFI16,RBM8A
0,Q16666,Q7L2E3,IFI16,DHX30
0,Q16666,Q9P258,IFI16,RCC2
0,Q16666,Q9NS56,IFI16,TOPORS
0,Q16666,Q9UBQ5,IFI16,EIF3K
0,Q16666,Q6PL18,IFI16,ATAD2
0,Q16666,Q5K651,IFI16,SAMD9
0,Q16676,Q9Y4D7,FOXD1,PLXND1
0,Q16760,Q5PRF9,DGKD,SAMD4B
0,Q16760,Q99689,DGKD,FEZ1
0,Q16763,Q9UNE7,UBE2S,STUB1
0,Q16763,Q6PCD5,UBE2S,RFWD3
0,Q29718,Q8TD46,HLA-B,CD200R1
0,Q29836,Q86YW5,HLA-B,TREML1
0,Q29865,Q30134,HLA-C,HLA-DRB1
0,Q29960,Q30201,HLA-C,HFE
0,Q29980,Q6UXL0,MICB,IL20RB
0,Q29980,Q9BX59,MICB,TAPBPL
0,Q29980,Q9BS40,MICB,LXN
0,Q29980,Q9UH65,MICB,SWAP70
0,Q29980,Q495A1,MICB,TIGIT
0,Q29980,Q9GZY6,MICB,LAT2
0,Q29980,Q6UWB1,MICB,IL27RA
0,Q29980,Q70J99,MICB,UNC13D
0,Q29980,Q31610,MICB,HLA-B
0,Q29980,Q9P1W8,MICB,SIRPG
0,Q29983,Q5ZPR3,MICA,CD276
0,Q29983,Q96QC4,MICA,MICA
0,Q29983,Q8NCF0,MICA,CLEC18C
0,Q29983,Q8WTT0,MICA,CLEC4C
0,Q29983,Q92692,MICA,NECTIN2
0,Q29983,Q9H3D4,MICA,TP63
0,Q29983,Q96E93,MICA,KLRG1
0,Q2TVT3,Q9Y4D7,-,PLXND1
0,Q2TVT4,Q9HCK4,-,ROBO2
0,Q2VWA4,Q9Y383,SKOR2,LUC7L2
0,Q30134,Q8TD07,HLA-DRB1,RAET1E
0,Q30134,Q95604,HLA-DRB1,HLA-C
0,Q30154,Q6UXN2,HLA-DRB5,TREML4
0,Q30167,Q6UXG3,HLA-DRB1,CD300LG
0,Q30201,Q9NNX6,HFE,CD209
0,Q309B1,Q9NPH3,TRIM16L,IL1RAP
0,Q309B1,Q6UX41,TRIM16L,BTNL8
0,Q32P28,Q9NZQ7,P3H1,CD274
0,Q32P28,Q9Y4X5,P3H1,ARIH1
0,Q3KPI0,Q58EX2,CEACAM21,SDK2
0,Q3KPI0,Q9BZW8,CEACAM21,CD244
0,Q3KPI0,Q9NZQ7,CEACAM21,CD274
0,Q3ZCQ8,Q99684,TIMM50,GFI1
0,Q3ZCQ8,Q8TDL5,TIMM50,BPIFB1
0,Q3ZCQ8,Q9H8T0,TIMM50,AKTIP
0,Q3ZCQ8,Q9NRD1,TIMM50,FBXO6
0,Q3ZCQ8,Q9BXW9,TIMM50,FANCD2
0,Q3ZCQ8,Q9UHD2,TIMM50,TBK1
0,Q3ZCQ8,Q9P0U1,TIMM50,TOMM7
0,Q3ZCQ8,Q9UBN7,TIMM50,HDAC6
0,Q3ZCQ8,Q8IYN0,TIMM50,ZNF100
0,Q495A1,Q92956,TIGIT,TNFRSF14
0,Q495A1,Q496F6,TIGIT,CD300E
0,Q495A1,Q8NBP7,TIGIT,PCSK9
0,Q495A1,Q8WVV5,TIGIT,BTN2A2
0,Q495A1,Q96RD9,TIGIT,FCRL5
0,Q495A1,Q8IU80,TIGIT,TMPRSS6
0,Q495A1,Q9NZC2,TIGIT,TREM2
0,Q495A1,Q9NY15,TIGIT,STAB1
0,Q495A1,Q9Y279,TIGIT,VSIG4
0,Q495A1,Q96JZ2,TIGIT,HSH2D
0,Q495A1,Q9Y275,TIGIT,TNFSF13B
0,Q496F6,Q9UQ72,CD300E,PSG11
0,Q496F6,Q8WVV5,CD300E,BTN2A2
0,Q4KMG0,Q92823,CDON,NRCAM
0,Q4KMG0,Q9HB21,CDON,PLEKHA1
0,Q4KMG0,Q8ND94,CDON,LRRN4CL
0,Q4KMG0,Q53EP0,CDON,FNDC3B
0,Q4KMG0,Q99715,CDON,COL12A1
0,Q4ZG55,Q8TDY2,GREB1,RB1CC1
0,Q4ZHG4,Q9P218,FNDC1,COL20A1
0,Q4ZHG4,Q96RW7,FNDC1,HMCN1
0,Q4ZHG4,Q8N423,FNDC1,LILRB2
0,Q4ZHG4,Q7Z4K8,FNDC1,TRIM46
0,Q4ZHG4,Q86YT9,FNDC1,JAML
0,Q4ZHG4,Q99715,FNDC1,COL12A1
0,Q4ZHG4,Q92752,FNDC1,TNR
0,Q53EP0,Q5ZPR3,FNDC3B,CD276
0,Q53QZ3,Q9H0N0,ARHGAP15,RAB6C
0,Q53QZ3,Q92888,ARHGAP15,ARHGEF1
0,Q53QZ3,Q5JSP0,ARHGAP15,FGD3
0,Q53QZ3,Q9C0H5,ARHGAP15,ARHGAP39
0,Q53QZ3,Q6P9H5,ARHGAP15,GIMAP6
0,Q5JRA6,Q9UJU6,MIA3,DBNL
0,Q5JRA6,Q86UF2,MIA3,CTAGE6
0,Q5KU26,Q9P126,COLEC12,CLEC1B
0,Q5KU26,Q99675,COLEC12,CGRRF1
0,Q5KU26,Q9BXJ5,COLEC12,C1QTNF2
0,Q5KU26,Q96A65,COLEC12,EXOC4
0,Q5KU26,Q6UX15,COLEC12,LAYN
0,Q5SQQ9,Q9UQB8,VAX1,BAIAP2
0,Q5SW96,Q96SU4,LDLRAP1,OSBPL9
0,Q5VST9,Q9NPA3,OBSCN,MID1IP1
0,Q5VST9,Q5VUJ5,OBSCN,AGAP7P
0,Q5VST9,Q8IW93,OBSCN,ARHGEF19
0,Q5VST9,Q6ZSZ5,OBSCN,ARHGEF18
0,Q5VST9,Q5VV41,OBSCN,ARHGEF16
0,Q5VST9,Q6XZF7,OBSCN,DNMBP
0,Q5VST9,Q9UKN7,OBSCN,MYO15A
0,Q5VST9,Q9NSI8,OBSCN,SAMSN1
0,Q5VST9,Q9UQP3,OBSCN,TNN
0,Q5VST9,Q6UWN0,OBSCN,LYPD4
0,Q5VST9,Q9H6S3,OBSCN,EPS8L2
0,Q5VST9,Q9NYY3,OBSCN,PLK2
0,Q5VST9,Q96L34,OBSCN,MARK4
0,Q5VST9,Q99578,OBSCN,RIT2
0,Q5VST9,Q9BX66,OBSCN,SORBS1
0,Q5VST9,Q99469,OBSCN,STAC
0,Q5VST9,Q92736,OBSCN,RYR2
0,Q5VTT5,Q8TD84,MYOM3,DSCAML1
0,Q5XKR4,Q92988,OTP,DLX4
0,Q5XLA6,Q9NX02,CARD17,NLRP2
0,Q5ZPR3,Q92956,CD276,TNFRSF14
0,Q5ZPR3,Q9Y624,CD276,F11R
0,Q5ZPR3,Q9BZM5,CD276,ULBP2
0,Q5ZPR3,Q5ZPR3,CD276,CD276
0,Q5ZPR3,Q9Y6W8,CD276,ICOS
0,Q5ZPR3,Q92626,CD276,PXDN
0,Q5ZPR3,Q99075,CD276,HBEGF
0,Q5ZPR3,Q9HCK4,CD276,ROBO2
0,Q5ZPR3,Q9HC29,CD276,NOD2
0,Q5ZPR3,Q96BF3,CD276,TMIGD2
0,Q5ZPR3,Q92832,CD276,NELL1
0,Q5ZPR3,Q9UNN8,CD276,PROCR
0,Q5ZPR3,Q96I82,CD276,KAZALD1
0,Q5ZPR3,Q8NET5,CD276,NFAM1
0,Q5ZPR3,Q93091,CD276,RNASE6
0,Q5ZPR3,Q9NPF7,CD276,IL23A
0,Q5ZPR3,Q9H257,CD276,CARD9
0,Q5ZPR3,Q9NPH3,CD276,IL1RAP
0,Q5ZPR3,Q9BWV1,CD276,BOC
0,Q5ZPR3,Q9NZP8,CD276,C1RL
0,Q68DX3,Q96LJ8,FRMPD2,UBXN10
0,Q6AI12,Q8NB37,ANKRD40,GATD1
0,Q6DN14,Q93086,MCTP1,P2RX5
0,Q6EMK4,Q86Y26,VASN,NUTM1
0,Q6FI81,Q9Y5L4,CIAPIN1,TIMM13
0,Q6FI81,Q6P2E9,CIAPIN1,EDC4
0,Q6GTX8,Q8WWW8,LAIR1,GAB3
0,Q6GTX8,Q9UQC2,LAIR1,GAB2
0,Q6IA17,Q6IA17,SIGIRR,SIGIRR
0,Q6IA17,Q9NPH5,SIGIRR,NOX4
0,Q6IA17,Q9BXR5,SIGIRR,TLR10
0,Q6IB77,Q92784,GLYAT,DPF3
0,Q6IMN6,Q8NBI5,CAPRIN2,SLC43A3
0,Q6IQ23,Q99729,PLEKHA7,HNRNPAB
0,Q6IQ23,Q96CS7,PLEKHA7,PLEKHB2
0,Q6KF10,Q96BF3,GDF6,TMIGD2
0,Q6NXT2,Q8NI77,H3F3C,KIF18A
0,Q6NXT2,Q9BX26,H3F3C,SYCP2
0,Q6NXT2,Q9BTM1,H3F3C,H2AFJ
0,Q6NXT2,Q9H9B1,H3F3C,EHMT1
0,Q6NXT2,Q9Y294,H3F3C,ASF1A
0,Q6PCB8,Q96DT0,EMB,LGALS12
0,Q6PCB8,Q9GZU5,EMB,NYX
0,Q6PCD5,Q6ZNA4,RFWD3,RNF111
0,Q6PCD5,Q96EP1,RFWD3,CHFR
0,Q6Q0C0,Q7Z5U6,TRAF7,WDR53
0,Q6Q0C0,Q9NUG6,TRAF7,PDRG1
0,Q6QNY0,Q92994,BLOC1S3,BRF1
0,Q6QNY0,Q6QNY1,BLOC1S3,BLOC1S2
0,Q6SA08,Q92793,TSSK4,CREBBP
0,Q6SA08,Q8WTQ7,TSSK4,GRK7
0,Q6UWB1,Q96PV6,IL27RA,LENG8
0,Q6UWB1,Q9UL17,IL27RA,TBX21
0,Q6UWB1,Q9BWV1,IL27RA,BOC
0,Q6UWB1,Q9Y4H2,IL27RA,IRS2
0,Q6UWB1,Q8NET5,IL27RA,NFAM1
0,Q6UWB1,Q7Z7G0,IL27RA,ABI3BP
0,Q6UWB1,Q9HBG7,IL27RA,LY9
0,Q6UWB1,Q9BTX1,IL27RA,NDC1
0,Q6UWE0,Q96F44,LRSAM1,TRIM11
0,Q6UWE0,Q9H270,LRSAM1,VPS11
0,Q6UWE0,Q9H553,LRSAM1,ALG2
0,Q6UWE0,Q96PU5,LRSAM1,NEDD4L
0,Q6UXL0,Q96F15,IL20RB,GIMAP5
0,Q6UXL0,Q9HBG7,IL20RB,LY9
0,Q6UXL0,Q9NQ38,IL20RB,SPINK5
0,Q6UXL0,Q9HCN6,IL20RB,GP6
0,Q6UXL0,Q92729,IL20RB,PTPRU
0,Q6UXL0,Q99650,IL20RB,OSMR
0,Q6UXL0,Q9HCK4,IL20RB,ROBO2
0,Q6UXL0,Q8NC54,IL20RB,KCT2
0,Q6UXL0,Q8N8U9,IL20RB,BMPER
0,Q6UXL0,Q9BZF9,IL20RB,UACA
0,Q6V1X1,Q96I24,DPP8,FUBP3
0,Q6VN20,Q8NCE0,RANBP10,TSEN2
0,Q6ZTA4,Q9BYH1,TRIM67,SEZ6L
0,Q71H61,Q86YW5,ILDR2,TREML1
0,Q71H61,Q92752,ILDR2,TNR
0,Q71H61,Q96N03,ILDR2,VSTM2L
0,Q71U36,Q8N163,TUBA1A,CCAR2
0,Q71U36,Q8NFZ5,TUBA1A,TNIP2
0,Q71UM5,Q9UDY8,RPS27L,MALT1
0,Q76N89,Q9H469,HECW1,FBXL15
0,Q7Z3E1,Q9NRA1,TIPARP,PDGFC
0,Q7Z3U7,Q9Y575,MON2,ASB3
0,Q7Z3U7,Q96AG4,MON2,LRRC59
0,Q7Z3U7,Q92932,MON2,PTPRN2
0,Q7Z3U7,Q9BYX7,MON2,POTEKP
0,Q7Z4K8,Q9HCH5,TRIM46,SYTL2
0,Q7Z4K8,Q9Y639,TRIM46,NPTN
0,Q7Z4K8,Q86UR5,TRIM46,RIMS1
0,Q7Z5Y6,Q7Z5Y6,BMP8A,BMP8A
0,Q7Z5Y6,Q9GZZ7,BMP8A,GFRA4
0,Q7Z6A9,Q93038,BTLA,TNFRSF25
0,Q7Z6A9,Q96RD9,BTLA,FCRL5
0,Q7Z6A9,Q92949,BTLA,FOXJ1
0,Q7Z6A9,Q9HBE1,BTLA,PATZ1
0,Q7Z6A9,Q9BQ51,BTLA,PDCD1LG2
0,Q7Z7G0,Q96MS0,ABI3BP,ROBO3
0,Q86UR5,Q9C0E4,RIMS1,GRIP2
0,Q86UR5,Q96C24,RIMS1,SYTL4
0,Q86UR5,Q9Y2H9,RIMS1,MAST1
0,Q86UR5,Q99884,RIMS1,SLC6A7
0,Q86UR5,Q92729,RIMS1,PTPRU
0,Q86UX7,Q9HBI0,FERMT3,PARVG
0,Q86UX7,Q9HCM4,FERMT3,EPB41L5
0,Q86UX7,Q8IXQ5,FERMT3,KLHL7
0,Q86V81,Q9BQ04,ALYREF,RBM4B
0,Q86WN2,Q8N3Y3,IFNE,LARGE2
0,Q86YW5,Q9BZZ2,TREML1,SIGLEC1
0,Q86YW5,Q9NPF7,TREML1,IL23A
0,Q86YW5,Q9NZN1,TREML1,IL1RAPL1
0,Q86YW5,Q9NZC2,TREML1,TREM2
0,Q8IU80,Q9Y5Y6,TMPRSS6,ST14
0,Q8IUC6,Q9UHD2,TICAM1,TBK1
0,Q8IUX4,Q99502,APOBEC3F,EYA1
0,Q8IUX4,Q9H2K8,APOBEC3F,TAOK3
0,Q8IUX7,Q9H2X0,AEBP1,CHRD
0,Q8IVF5,Q96S79,TIAM2,RASL10B
0,Q8IVT5,Q96S53,KSR1,TESK2
0,Q8IWV2,Q9UMF0,CNTN4,ICAM5
0,Q8IWV2,Q99728,CNTN4,BARD1
0,Q8IWV2,Q9BY67,CNTN4,CADM1
0,Q8IWV2,Q96MS0,CNTN4,ROBO3
0,Q8IWV2,Q9Y6V0,CNTN4,PCLO
0,Q8IWV2,Q99608,CNTN4,NDN
0,Q8IWV2,Q96Q07,CNTN4,BTBD9
0,Q8IWV2,Q9P1Y5,CNTN4,CAMSAP3
0,Q8IWV2,Q99466,CNTN4,NOTCH4
0,Q8IWV2,Q8N9C0,CNTN4,IGSF22
0,Q8IWV7,Q9Y2U9,UBR1,KLHDC2
0,Q8IWV7,Q9H7D7,UBR1,WDR26
0,Q8IWY4,Q9NY15,SCUBE1,STAB1
0,Q8IX03,Q9P035,WWC1,HACD3
0,Q8IXL6,Q9UK55,FAM20C,SERPINA10
0,Q8IYM9,Q9C037,TRIM22,TRIM4
0,Q8IYM9,Q9NPY3,TRIM22,CD93
0,Q8N0V5,Q9BSE2,GCNT2,TMEM79
0,Q8N126,Q96QU1,CADM3,PCDH15
0,Q8N126,Q9NSI5,CADM3,IGSF5
0,Q8N126,Q96H15,CADM3,TIMD4
0,Q8N126,Q9UPA5,CADM3,BSN
0,Q8N149,Q9NZC2,LILRA2,TREM2
0,Q8N163,Q9UKV0,CCAR2,HDAC9
0,Q8N163,Q93038,CCAR2,TNFRSF25
0,Q8N163,Q96EY1,CCAR2,DNAJA3
0,Q8N163,Q9BW11,CCAR2,MXD3
0,Q8N163,Q9Y5V3,CCAR2,MAGED1
0,Q8N196,Q96CD0,SIX5,FBXL8
0,Q8N205,Q9NV12,SYNE4,TMEM140
0,Q8N2S1,Q96I82,LTBP4,KAZALD1
0,Q8N3K9,Q9P2V4,CMYA5,LRIT1
0,Q8N423,Q9NSI8,LILRB2,SAMSN1
0,Q8N423,Q9NQ25,LILRB2,SLAMF7
0,Q8N423,Q9HB29,LILRB2,IL1RL2
0,Q8N423,Q99062,LILRB2,CSF3R
0,Q8N423,Q92956,LILRB2,TNFRSF14
0,Q8N423,Q9NZQ7,LILRB2,CD274
0,Q8N668,Q9H267,COMMD1,VPS33B
0,Q8N668,Q969H0,COMMD1,FBXW7
0,Q8N668,Q96CS3,COMMD1,FAF2
0,Q8N668,Q9UHD2,COMMD1,TBK1
0,Q8N6P7,Q8NET5,IL22RA1,NFAM1
0,Q8N8U9,Q93062,BMPER,RBPMS
0,Q8NC01,Q9UMR7,CLEC1A,CLEC4A
0,Q8NER5,Q99928,ACVR1C,GABRG3
0,Q8NER5,Q9NZN1,ACVR1C,IL1RAPL1
0,Q8NER5,Q9P0L2,ACVR1C,MARK1
0,Q8NET5,Q9BQ51,NFAM1,PDCD1LG2
0,Q8NET5,Q9NR99,NFAM1,MXRA5
0,Q8NET5,Q9UIB8,NFAM1,CD84
0,Q8NET5,Q92692,NFAM1,NECTIN2
0,Q8NET5,Q92934,NFAM1,BAD
0,Q8NET5,Q8NHL6,NFAM1,LILRB1
0,Q8NET5,Q96IZ0,NFAM1,PAWR
0,Q8NET5,Q8NI17,NFAM1,IL31RA
0,Q8NEV9,Q9NR97,IL27,TLR8
0,Q8NF91,Q9UHQ1,SYNE1,NARF
0,Q8NF91,Q9NS56,SYNE1,TOPORS
0,Q8NHL6,Q9C0H9,LILRB1,SRCIN1
0,Q8NHL6,Q9TNN7,LILRB1,HLA-C
0,Q8NHL6,Q9UDY8,LILRB1,MALT1
0,Q8NI27,Q9BUI4,THOC2,POLR3C
0,Q8TAQ2,Q99683,SMARCC2,MAP3K5
0,Q8TAQ2,Q99504,SMARCC2,EYA3
0,Q8TAQ2,Q9H4L7,SMARCC2,SMARCAD1
0,Q8TAU0,Q9UJU2,NKX2-3,LEF1
0,Q8TBE7,Q9BUQ8,SLC35G2,DDX23
0,Q8TC99,Q9P2V4,FNDC8,LRIT1
0,Q8TC99,Q99665,FNDC8,IL12RB2
0,Q8TCN5,Q9UPM6,ZNF507,LHX6
0,Q8TD46,Q96D42,CD200R1,HAVCR1
0,Q8TD46,Q96A28,CD200R1,SLAMF9
0,Q8TD84,Q9Y5E2,DSCAML1,PCDHB7
0,Q8TDB6,Q96L73,DTX3L,NSD1
0,Q8TDQ0,Q96RL6,HAVCR2,SIGLEC11
0,Q8TDQ0,Q9NZQ7,HAVCR2,CD274
0,Q8TDQ1,Q9UGN4,CD300LF,CD300A
0,Q8TDQ1,Q92956,CD300LF,TNFRSF14
0,Q8TDQ1,Q96A28,CD300LF,SLAMF9
0,Q8TDQ1,Q8WVV5,CD300LF,BTN2A2
0,Q8TDX7,Q9GZM8,NEK7,NDEL1
0,Q8TEL6,Q9H9Q2,TRPC4AP,COPS7B
0,Q8WU20,Q92730,FRS2,RND1
0,Q8WU20,Q9UQQ2,FRS2,SH2B3
0,Q8WU20,Q9Y2L8,FRS2,ZKSCAN5
0,Q8WV28,Q92734,BLNK,TFG
0,Q8WV28,Q9Y5K6,BLNK,CD2AP
0,Q8WV28,Q9UIF9,BLNK,BAZ2A
0,Q8WV28,Q9H8C5,BLNK,-
0,Q8WV28,Q9Y6Q6,BLNK,TNFRSF11A
0,Q8WVC6,Q9Y2C2,DCAKD,UST
0,Q8WWZ3,Q9H1Y0,EDARADD,ATG5
0,Q8WXG1,Q9HB58,RSAD2,SP110
0,Q8WXG1,Q9P0L0,RSAD2,VAPA
0,Q8WY64,Q99942,MYLIP,RNF5
0,Q8WY64,Q9BZB8,MYLIP,CPEB1
0,Q8WY64,Q99747,MYLIP,NAPG
0,Q8WY64,Q9Y4P1,MYLIP,ATG4B
0,Q8WY64,Q9C026,MYLIP,TRIM9
